inst name, eiin, inst_type, district, thana, mauza, long, lat, serial,isUnique
NANDIKHOLA SINIOR FAZIL MADRASA,103875,Madrasha,CHANDPUR,MATLAB DAKSHIN,KACHIARA,90.77313,23.34464,3607,1
GHORADHARI ISLAMIA DAKHIL MADRASAH,103882,Madrasha,CHANDPUR,MATLAB DAKSHIN,GHORADHARI,90.71777,23.30359,3608,1
KHORGOPUR  FAZIL DGRE MADRASA,103872,Madrasha,CHANDPUR,MATLAB DAKSHIN,KHARGAPUR,90.76472,23.33301,3609,1
PURBADHALITALI ABDUL JALIL ISLAMIA DAKHIL MADRASAH,103879,Madrasha,CHANDPUR,MATLAB DAKSHIN,DHANIATALI,90.7683,23.39885,3610,1
DAKHIN KARBANDHA AL-AMIN DAKHIL MADRASAH,103883,Madrasha,CHANDPUR,MATLAB DAKSHIN,KARBANDA,90.77017,23.37314,3611,1
SHAHRASTI CHISTIA ISLAMIA ALIM MADRASAH,103989,Madrasha,CHANDPUR,SHAHRASTI,NIJ MEHAR (PART-1),90.74479,23.2784,3612,1
KADRA KORNOPARA MADINATUL U DAKHIL MADRASHA,103996,Madrasha,CHANDPUR,SHAHRASTI,KADRA,90.95625,23.24984,3613,1
CHITOSHI SULTANIa  FAZIL MADRASAH,103982,Madrasha,CHANDPUR,SHAHRASTI,ROYERBAGH,90.97227,23.24138,3614,1
BHOLDIGHI KAMIL MADRASHA,103985,Madrasha,CHANDPUR,SHAHRASTI,BHOL DIGHI,90.98618,23.14904,3615,1
DAIARA D.S.M.N.I. DAKHIL MADRASHA,103990,Madrasha,CHANDPUR,SHAHRASTI,DAIARA,91.00372,23.16391,3616,1
KAKAIRTALA GOLUM KIBRIA DAKHIL MADRASHA,103993,Madrasha,CHANDPUR,SHAHRASTI,KAKAIRTALA,90.97173,23.1435,3617,1
JADOBPUR M.R. ISLAMIA DAKHIL MADRASAH,103992,Madrasha,CHANDPUR,SHAHRASTI,JADABPUR,90.96806,23.15686,3618,1
ALHAJ SIRAJ UDDIN CHOwDhuRY GIRLs dakhil MADRASHA,103980,Madrasha,CHANDPUR,SHAHRASTI,CHANDIPUR,90.96893,23.21412,3619,1
PARANPUR FAZIL MADRASAH,103983,Madrasha,CHANDPUR,SHAHRASTI,PARANPUR,91.00021,23.23851,3620,1
NUNIA ISLAMIA MADRASHA,103981,Madrasha,CHANDPUR,SHAHRASTI,NUNIA,91.01092,23.19739,3621,1
FERUA KADERIA ISLAMIA DAKHIL MADRASHA,103987,Madrasha,CHANDPUR,SHAHRASTI,PERUA,90.94021,23.18128,3622,1
